Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1218171,2020-11-08T04:09:19.100,72637,58482,1
1218172,2020-11-08T04:09:19.100,72637,59744,1
1212220,2020-10-09T17:22:59.577,72637,68688,1
1213453,2020-10-27T19:20:45.060,72637,71601,1
1212512,2020-10-12T18:42:56.213,72651,71750,1
1212333,2020-10-10T09:06:47.967,72656,72520,1
1212524,2020-10-12T22:47:09.100,72717,52587,1
1212543,2020-10-13T14:27:34.090,72734,52587,1
1212714,2020-10-16T04:10:36.127,72734,52587,3
1212586,2020-10-13T23:33:15.927,72742,12992,1
1213119,2020-10-23T05:39:16.113,72746,51188,1
1212620,2020-10-14T15:51:43.560,72752,43425,1
1212622,2020-10-14T17:42:37.477,72757,52202,1
1212621,2020-10-14T17:42:37.477,72757,52403,1
1212623,2020-10-14T17:42:37.477,72757,66639,1
1212721,2020-10-16T11:59:41.913,72773,67743,1
1212705,2020-10-16T03:49:10.883,72775,24683,1
1212991,2020-10-20T15:59:10.630,72850,52587,1
1212996,2020-10-20T17:21:01.733,72850,52587,3
1213118,2020-10-22T22:01:45.857,72853,17912,1
1213026,2020-10-21T01:40:38.980,72862,72831,1
1213152,2020-10-23T18:57:16.423,72908,52587,1
1213375,2020-10-26T11:21:58.337,72949,14059,1
1213344,2020-10-26T03:15:01.427,72967,59973,1
1213376,2020-10-26T13:20:26.627,72983,478,1
1259803,2021-03-17T08:51:15.513,72983,75639,1
1213397,2020-10-26T17:53:42.843,72989,10843,1
1213433,2020-10-26T22:53:15.907,72993,52587,1
1213452,2020-10-27T17:34:54.897,72993,52587,3
1213500,2020-10-28T12:19:42.243,73018,4647,1
1213525,2020-10-28T16:23:38.513,73018,52587,1
1217575,2020-11-04T20:06:58.557,73018,4647,3
1213511,2020-10-28T13:39:52.520,73020,52587,1
1213530,2020-10-28T17:25:31.437,73020,52587,3
1213558,2020-10-29T02:09:48.317,73028,63949,1
1213610,2020-10-29T17:07:04.383,73032,39171,1
1213609,2020-10-29T17:01:21.987,73032,56997,1
1213611,2020-10-29T17:07:04.383,73032,62357,1
1213642,2020-10-30T13:58:37.497,73053,30492,1
1213643,2020-10-30T13:58:37.497,73053,50995,1
1213686,2020-10-30T18:45:01.960,73055,72984,1
1213760,2020-10-31T22:29:30.093,73077,67198,1
1213836,2020-11-01T17:22:24.713,73077,67198,3
1216512,2020-11-03T07:49:15.380,73083,72120,1
1213861,2020-11-01T23:31:40.800,73099,24798,1
1213860,2020-11-01T23:29:13.260,73099,33065,1
1213862,2020-11-01T23:32:42.177,73099,60274,1
1217574,2020-11-04T20:06:39.213,73099,33065,3
1216249,2020-11-02T15:04:20.660,73109,244,1
1216497,2020-11-03T02:42:48.967,73109,67737,1
1217577,2020-11-04T20:14:59.940,73109,244,3
1217576,2020-11-04T20:14:59.940,73109,67737,3
1216483,2020-11-02T23:24:44.433,73111,32872,1
1217737,2020-11-05T17:45:27.513,73182,7264,1
1217990,2020-11-07T05:15:16.750,73216,24416,1
1218242,2020-11-08T15:11:25.720,73232,67940,1
1218386,2020-11-09T11:55:37.340,73248,63949,1
1218465,2020-11-10T09:57:18.330,73286,73279,1
1218593,2020-11-11T21:56:01.907,73288,64829,1
1218732,2020-11-13T23:50:24.017,73341,9196,1
1218856,2020-11-16T08:45:15.070,73375,65110,1
1218785,2020-11-15T01:29:19.013,73378,66120,1
1218861,2020-11-16T10:53:31.717,73391,72722,1
1218899,2020-11-16T18:47:27.240,73418,73419,1
1218897,2020-11-16T14:41:19.700,73419,73418,1
1218917,2020-11-17T16:15:53.863,73438,244,1
1218967,2020-11-18T14:38:21.107,73453,8548,1
1219307,2020-11-24T16:38:56.163,73550,16874,1
1219778,2020-12-01T07:21:51.697,73550,16874,3
1219437,2020-11-26T06:45:45.403,73582,52485,1
1219438,2020-11-26T08:18:26.367,73582,59110,1
1219459,2020-11-26T16:22:43.290,73589,45028,1
1219528,2020-11-27T18:56:37.030,73598,42993,1
1219615,2020-11-28T21:10:04.057,73629,51252,1
1219599,2020-11-28T13:25:58.187,73629,73305,1
1219714,2020-11-30T06:34:01.553,73654,13819,1
1219799,2020-12-01T17:39:43.390,73686,73629,1
1219823,2020-12-01T19:41:56.883,73687,72287,1
1219879,2020-12-02T11:26:24.293,73696,73629,1
1219959,2020-12-04T02:09:28.620,73733,18651,1
1219961,2020-12-04T02:09:28.620,73733,52157,1
1219960,2020-12-04T02:09:28.620,73733,56304,1
1219979,2020-12-04T19:58:44.837,73742,32872,1
1219984,2020-12-04T20:32:29.333,73742,35823,1
1219980,2020-12-04T19:58:44.837,73742,47078,1
1220012,2020-12-05T18:10:34.623,73742,35823,3
1220075,2020-12-07T11:46:38.673,73766,43773,1
1220106,2020-12-07T19:29:51.710,73776,357,1
1220332,2020-12-10T20:31:14.647,73776,357,3
1220149,2020-12-08T15:59:19.630,73787,52587,1
1220319,2020-12-10T18:51:23.350,73817,53805,1
1220331,2020-12-10T20:26:52.343,73845,124,1
1220493,2020-12-13T22:50:31.123,73913,43499,1
1220557,2020-12-14T17:27:36.543,73913,55998,1
1220556,2020-12-14T16:03:31.850,73931,27272,1
1220568,2020-12-14T17:44:12.573,73931,27272,3
1220578,2020-12-14T20:39:26.353,73943,10181,1
1220579,2020-12-14T22:18:10.547,73943,10181,3
1220590,2020-12-14T22:31:01.023,73946,13439,1
1220637,2020-12-15T22:06:16.750,73965,52587,1
1220639,2020-12-16T03:20:46.310,73965,52587,3
1220667,2020-12-17T11:46:42.380,73980,14643,1
1220713,2020-12-18T05:37:16.193,74000,52587,1
1220728,2020-12-18T10:50:18.547,74005,44937,1
1220729,2020-12-18T11:48:36.830,74009,73926,1
1220777,2020-12-19T20:11:09.150,74030,29342,1
1220778,2020-12-20T08:27:46.710,74030,34973,1
1220879,2020-12-21T22:18:52.270,74040,46442,1
1221003,2020-12-23T21:10:57.953,74042,1282,1
1220965,2020-12-23T13:30:12.377,74042,2096,1
1220866,2020-12-21T17:27:40.673,74066,13813,1
1221066,2020-12-24T22:15:15.307,74125,63136,1
1221111,2020-12-25T21:02:40.207,74151,73516,1
1221329,2020-12-29T23:41:01.420,74200,14990,1
1221531,2021-01-04T12:05:51.997,74297,66246,1
1221591,2021-01-05T21:51:02.350,74330,68048,1
1221620,2021-01-06T08:38:24.237,74330,71954,1
1221621,2021-01-06T09:25:08.340,74330,73756,1
1221666,2021-01-07T19:18:41.020,74359,52060,1
1221683,2021-01-07T19:55:25.637,74360,50831,1
1221964,2021-01-11T19:10:32.890,74409,30765,1
1221779,2021-01-09T05:18:22.417,74409,46329,1
1222016,2021-01-12T11:25:16.577,74467,22996,1
1222097,2021-01-14T11:26:58.200,74492,67950,1
1222162,2021-01-16T11:50:49.197,74519,69009,1
1222295,2021-01-17T20:39:09.137,74546,8577,1
1222625,2021-01-24T13:50:21.677,74546,8577,3
1222320,2021-01-18T09:35:59.077,74563,71935,1
1222446,2021-01-21T19:37:39.237,74587,72863,1
1222524,2021-01-23T00:08:04.803,74635,52465,1
1304051,2021-10-25T11:40:03.997,74635,52465,3
1222872,2021-01-29T19:19:19.227,74641,73054,1
1222545,2021-01-23T09:06:44.843,74644,74524,1
1222591,2021-01-23T23:24:44.997,74658,74514,1
1222710,2021-01-26T01:12:41.107,74672,51774,1
1222711,2021-01-26T01:12:41.107,74672,63291,1
1222675,2021-01-25T11:32:00.440,74681,35823,1
1222674,2021-01-25T11:31:08.530,74681,63332,1
1222793,2021-01-28T03:57:38.300,74734,32872,1
1222978,2021-01-30T20:34:18.073,74743,1361,1
1338479,2022-04-06T11:05:54.127,74747,83236,1
1222840,2021-01-29T02:14:10.630,74749,72287,1
1222883,2021-01-30T00:07:51.383,74775,29649,1
1222884,2021-01-30T00:07:51.383,74775,29959,1
1222979,2021-01-30T22:18:33.633,74783,17359,1
1223168,2021-02-02T18:22:45.147,74816,47334,1
1448639,2023-09-11T10:44:34.197,74872,244,1
1223275,2021-02-04T03:04:14.373,74873,20488,1
1223277,2021-02-04T11:10:41.947,74873,74368,1
1223276,2021-02-04T11:10:41.947,74873,74592,1
1297006,2021-09-20T19:03:32.720,74897,63539,1
1257346,2021-02-08T14:45:25.973,74914,74952,1
1257297,2021-02-07T19:55:04.800,74928,3877,1
1257298,2021-02-07T20:58:49.967,74936,21886,1
1257345,2021-02-08T14:42:18.953,74942,52060,1
1257496,2021-02-10T21:06:04.217,74942,52060,3
1257898,2021-02-16T13:37:11.823,74965,75047,1
1257447,2021-02-10T04:28:46.990,74970,31357,1
1257462,2021-02-10T15:49:52.143,74981,37955,1
1257629,2021-02-13T08:54:31.563,74994,2703,1
1257561,2021-02-11T17:08:57.143,74994,5076,1
1257676,2021-02-13T18:46:15.623,75026,74952,1
1257795,2021-02-14T23:11:10.580,75050,75034,1
1257825,2021-02-15T10:10:40.563,75055,74252,1
1257869,2021-02-15T19:20:00.783,75071,4423,1
1257883,2021-02-16T07:43:37.237,75071,16362,1
1257894,2021-02-16T12:07:12.417,75071,4423,3
1257854,2021-02-15T15:54:44.373,75076,71774,1
1258005,2021-02-18T13:06:14.123,75094,72098,1
1258572,2021-02-27T16:08:00.980,75246,52587,1
1258390,2021-02-25T05:33:07.320,75248,31820,1
1258436,2021-02-25T23:46:19.107,75254,29940,1
1258544,2021-02-26T21:24:07.487,75254,29940,3
1258444,2021-02-26T03:09:03.337,75262,9938,1
1258460,2021-02-26T09:51:30.483,75266,244,1
1258461,2021-02-26T09:51:30.483,75266,45643,1
1258546,2021-02-26T21:35:16.177,75270,47078,1
1258604,2021-02-28T09:31:57.790,75318,66631,1
1258639,2021-03-01T00:45:05.647,75327,8891,1
1258651,2021-03-01T09:21:49.560,75332,52587,1
1258672,2021-03-01T17:58:25.543,75332,74952,1
1258673,2021-03-01T18:05:25.973,75332,52587,3
1258690,2021-03-01T20:29:56.223,75335,27357,1
1258738,2021-03-03T10:27:37.930,75364,34441,1
1258859,2021-03-04T23:30:13.320,75372,20809,1
1258837,2021-03-04T13:52:56.687,75388,74392,1
1303951,2021-10-23T00:24:17.613,75428,67272,1
1259016,2021-03-07T08:25:20.327,75431,4912,1
1259237,2021-03-09T19:00:07.417,75454,44799,1
1259219,2021-03-09T14:48:23.037,75474,60169,1
1259248,2021-03-09T21:54:39.980,75484,13729,1
1259238,2021-03-09T19:51:27.470,75484,56332,1
1259313,2021-03-10T19:14:23.447,75505,71954,1
1259479,2021-03-12T19:02:29.740,75541,16003,1
1259529,2021-03-13T13:21:37.953,75557,47078,1
1259540,2021-03-13T14:36:18.263,75557,47078,3
1259573,2021-03-14T03:12:58.920,75575,43405,1
1260149,2021-03-21T19:24:54.727,75598,52587,1
1260830,2021-03-30T15:34:50.803,75598,52587,3
1375448,2022-11-20T05:01:04.117,75627,81234,1
1259901,2021-03-18T12:12:58.047,75631,60212,1
1259791,2021-03-17T01:44:35.650,75648,62948,1
1259898,2021-03-18T11:11:05.630,75656,50879,1
1260072,2021-03-20T21:42:04.383,75714,54973,1
1260118,2021-03-21T14:46:51.957,75730,10270,1
1260262,2021-03-22T22:59:17.600,75762,51913,1
1260280,2021-03-23T02:47:09.050,75762,52060,1
1260286,2021-03-23T08:54:40.213,75768,4668,1
1260395,2021-03-24T17:25:56.867,75770,75797,1
1260421,2021-03-25T07:40:47.050,75797,75770,1
1260443,2021-03-25T12:39:07.207,75806,53764,1
1270313,2021-04-06T02:57:20.427,75806,53764,3
1260640,2021-03-28T14:11:58.763,75863,52060,1
1271277,2021-04-08T12:29:23.083,75863,52060,3
1260664,2021-03-28T19:04:54.557,75867,47226,1
1260756,2021-03-29T18:14:40.157,75882,37247,1
1260854,2021-03-30T18:08:14.933,75905,3244,1
1260918,2021-03-31T11:48:09.703,75905,64216,1
1260844,2021-03-30T17:50:39.943,75905,75813,1
1260874,2021-03-30T20:07:49.090,75909,75902,1
1260980,2021-04-01T07:47:02.780,75933,12518,1
1260991,2021-04-01T10:09:29.843,75933,12518,3
1261014,2021-04-01T15:29:24.823,75941,35658,1
1261003,2021-04-01T14:24:50.820,75942,43425,1
1261083,2021-04-02T19:03:17.800,75959,5569,1
1261129,2021-04-02T23:52:51.087,75959,44051,1
1261067,2021-04-02T17:49:02.760,75959,72929,1
1271849,2021-04-16T15:41:34.243,75965,64704,1
1261245,2021-04-04T07:21:58.687,75982,75690,1
1271209,2021-04-07T08:44:52.280,76000,74549,1
1270322,2021-04-06T03:01:12.613,76003,76022,1
1271722,2021-04-13T17:16:33.950,76003,76022,3
1433759,2023-06-01T15:42:44.843,76022,68531,1
1305621,2021-11-23T01:46:33.207,76022,77109,1
1305595,2021-11-22T17:00:20.090,76022,81779,1
1449387,2023-09-22T16:22:27.180,76022,90640,1
1271141,2021-04-06T07:02:54.000,76028,32790,1
1271167,2021-04-06T17:29:36.957,76037,73391,1
1271172,2021-04-06T19:47:27.217,76041,76022,1
1271312,2021-04-08T21:08:06.447,76078,17529,1
1271380,2021-04-10T14:44:53.830,76078,17529,3
1271423,2021-04-11T09:39:12.753,76105,76096,1
1271531,2021-04-11T23:26:41.750,76123,45147,1
1271611,2021-04-12T15:09:59.220,76129,51994,1
1271710,2021-04-13T16:10:59.887,76164,75690,1
1271816,2021-04-15T20:33:46.570,76192,75388,1
1271792,2021-04-15T01:37:38.410,76197,76022,1
1271874,2021-04-16T19:15:10.427,76211,59856,1
1296001,2021-09-02T19:56:43.173,76233,80639,1
1271991,2021-04-18T19:24:44.507,76237,10109,1
1271934,2021-04-17T22:32:28.903,76238,65527,1
1271969,2021-04-18T17:42:45.573,76248,7809,1
1271989,2021-04-18T18:56:43.933,76248,71954,1
1272026,2021-04-19T14:54:55.560,76267,40744,1
1272073,2021-04-19T19:59:35.610,76276,75880,1
1272085,2021-04-20T00:13:12.233,76276,75880,3
1272090,2021-04-20T08:50:02.077,76286,76089,1
1272176,2021-04-21T11:02:41.540,76306,13505,1
1272368,2021-04-23T14:06:35.943,76306,71954,1
1272369,2021-04-23T14:06:35.943,76306,76248,1
1272246,2021-04-22T10:39:41.477,76328,59338,1
1274156,2021-05-16T19:10:48.833,76374,10918,1
1272440,2021-04-24T13:00:55.687,76382,8865,1
1272441,2021-04-24T13:00:55.687,76382,66667,1
1272439,2021-04-24T13:00:55.687,76382,76353,1
1341578,2022-05-25T02:24:26.947,76382,83995,1
1272528,2021-04-25T07:57:52.080,76393,32551,1
1272540,2021-04-25T10:33:31.510,76402,71954,1
1272539,2021-04-25T10:33:31.510,76402,76248,1
1272587,2021-04-26T01:07:55.150,76406,32872,1
1272586,2021-04-26T00:11:44.343,76409,564,1
1272637,2021-04-26T16:27:44.820,76425,13419,1
1272638,2021-04-26T16:28:05.997,76425,36174,1
1273471,2021-05-07T02:21:13.303,76425,13419,3
1273015,2021-04-29T20:01:50.843,76485,45638,1
1273026,2021-04-29T23:52:17.873,76490,34319,1
1273025,2021-04-29T23:51:54.040,76490,34743,1
1273028,2021-04-29T23:53:24.690,76490,39215,1
1273027,2021-04-29T23:52:39.583,76490,56295,1
1272967,2021-04-29T15:04:50.907,76490,61939,1
1273134,2021-05-01T12:27:31.730,76491,68352,1
1273023,2021-04-29T21:05:55.077,76511,76512,1
1273050,2021-04-30T08:25:33.553,76513,7264,1
1273144,2021-05-01T13:57:33.123,76538,56337,1
1273301,2021-05-03T21:10:58.500,76569,57840,1
1273399,2021-05-05T15:26:35.930,76570,69359,1
1273280,2021-05-03T14:38:46.133,76575,15902,1
1273586,2021-05-09T18:35:21.320,76600,16658,1
1273354,2021-05-04T20:43:56.227,76604,42662,1
1273400,2021-05-05T18:54:18.043,76604,66336,1
1273388,2021-05-05T13:24:34.347,76615,46888,1
1273438,2021-05-06T08:26:25.920,76632,42755,1
1273451,2021-05-06T10:34:28.213,76632,52207,1
1273450,2021-05-06T10:34:28.213,76632,54546,1
1273449,2021-05-06T10:34:28.213,76632,71888,1
1273494,2021-05-07T18:26:51.053,76648,57866,1
1273562,2021-05-09T09:19:44.277,76648,57866,3
1273672,2021-05-10T14:18:31.993,76681,68352,1
1274403,2021-05-19T12:21:44.067,76700,18713,1
1273754,2021-05-11T17:04:29.560,76709,52587,1
1273755,2021-05-11T18:15:01.790,76709,52587,3
1274036,2021-05-15T21:57:20.713,76783,76740,1
1274056,2021-05-16T00:03:46.200,76784,43232,1
1274057,2021-05-16T00:03:46.200,76784,57934,1
1457986,2023-11-06T17:25:44.827,76791,1257,1
1274094,2021-05-16T14:51:40.143,76791,65713,1
1274176,2021-05-16T21:54:36.060,76792,76022,1
1274197,2021-05-17T12:43:24.137,76792,76022,3
1274133,2021-05-16T18:34:25.300,76797,1505,1
1274200,2021-05-17T15:32:08.407,76802,71954,1
1274244,2021-05-17T23:07:58.507,76830,32872,1
1274243,2021-05-17T23:07:55.877,76830,38316,1
1274267,2021-05-18T05:07:17.980,76835,47078,1
1274421,2021-05-19T16:40:38.333,76835,47078,3
1274350,2021-05-18T20:39:08.907,76841,244,1
1274291,2021-05-18T13:05:47.990,76853,76796,1
1274443,2021-05-19T21:12:04.267,76891,5647,1
1274470,2021-05-20T07:53:02.943,76891,14059,1
1274471,2021-05-20T07:53:02.943,76891,14541,1
1274561,2021-05-21T09:54:09.073,76907,56188,1
1274656,2021-05-22T18:32:01.013,76934,8998,1
1274756,2021-05-23T20:36:22.787,76973,9889,1
1274830,2021-05-25T02:08:45.417,76997,27357,1
1275122,2021-05-28T23:24:32.590,77014,77077,1
1275041,2021-05-27T21:55:45.053,77050,64829,1
1352712,2022-07-11T21:46:49.077,77050,84840,1
1275097,2021-05-28T17:12:02.770,77065,42513,1
1275098,2021-05-28T17:16:05.670,77065,54741,1
1275078,2021-05-28T16:19:49.677,77065,64260,1
1275111,2021-05-28T23:12:21.393,77077,77014,1
1275178,2021-05-29T22:33:45.863,77087,19072,1
1275286,2021-05-31T21:01:10.040,77109,76022,1
1275339,2021-06-01T09:33:35.213,77111,17220,1
1275340,2021-06-01T11:50:30.133,77111,17220,3
1275290,2021-05-31T21:14:28.800,77114,68219,1
1275291,2021-05-31T21:14:28.800,77114,69924,1
1275287,2021-05-31T21:14:28.800,77114,73288,1
1275289,2021-05-31T21:14:28.800,77114,74549,1
1275288,2021-05-31T21:14:28.800,77114,77050,1
1275320,2021-05-31T21:58:31.500,77116,76022,1
1275394,2021-06-02T10:56:26.077,77131,64067,1
1275373,2021-06-02T01:31:34.637,77131,68688,1
1275355,2021-06-01T17:50:41.700,77131,72165,1
1275423,2021-06-02T17:30:20.150,77138,56137,1
1275492,2021-06-04T12:22:54.637,77164,57288,1
1275510,2021-06-04T13:42:40.697,77164,57288,3
1276211,2021-06-04T20:07:02.760,77168,4432,1
1276212,2021-06-04T20:14:47.673,77168,42530,1
1281972,2021-06-05T02:38:07.357,77169,63949,1
1283080,2021-06-05T04:29:11.883,77179,10181,1
1283130,2021-06-05T21:49:33.393,77179,17334,1
1283081,2021-06-05T04:29:11.883,77179,29373,1
1283213,2021-06-06T22:01:39.047,77205,4555,1
1283214,2021-06-06T22:01:39.047,77205,56429,1
1297417,2021-09-30T09:44:24.417,77213,32719,1
1283326,2021-06-07T18:54:42.680,77213,41272,1
1302953,2021-10-04T18:28:21.470,77213,32719,3
1283318,2021-06-07T18:16:42.350,77214,52060,1
1283249,2021-06-07T11:51:47.223,77220,24443,1
1283461,2021-06-09T20:47:45.327,77220,77282,1
1283366,2021-06-08T08:40:14.290,77237,66604,1
1283365,2021-06-08T08:35:00.903,77241,76853,1
1283520,2021-06-10T09:08:35.050,77257,62962,1
1283507,2021-06-10T06:13:45.997,77262,45939,1
1283447,2021-06-09T17:11:25.327,77279,77114,1
1283460,2021-06-09T20:43:45.603,77282,77220,1
1283470,2021-06-09T21:03:33.733,77284,77282,1
1283519,2021-06-10T08:13:52.400,77286,13170,1
1283667,2021-06-11T13:00:51.693,77286,13170,3
1283718,2021-06-11T18:32:17.817,77307,61697,1
1283666,2021-06-11T12:29:13.537,77316,58371,1
1283828,2021-06-13T18:25:08.433,77329,76139,1
1283803,2021-06-12T20:36:31.007,77341,77225,1
1284479,2021-06-25T20:24:40.333,77374,77488,1
1283931,2021-06-15T18:44:19.317,77379,52587,1
1283934,2021-06-15T21:41:23.657,77379,52587,3
1283962,2021-06-16T13:02:28.753,77384,71497,1
1284095,2021-06-18T16:54:56.687,77414,52587,1
1284096,2021-06-18T17:42:00.987,77414,52587,3
1284252,2021-06-22T10:30:06.607,77450,54582,1
1284251,2021-06-22T10:30:06.607,77450,72520,1
1284342,2021-06-23T21:45:07.423,77462,4933,1
1284578,2021-06-26T18:55:07.413,77510,51893,1
1284588,2021-06-26T22:47:35.150,77515,49725,1
1284550,2021-06-26T13:45:18.547,77519,9238,1
1284741,2021-06-30T14:56:22.953,77564,52060,1
1294429,2021-08-26T03:05:35.860,77564,79515,1
1284828,2021-07-02T01:59:46.480,77568,9827,1
1284817,2021-07-01T20:45:31.497,77579,52587,1
1285401,2021-07-11T06:42:39.433,77579,52587,3
1284944,2021-07-04T00:22:13.083,77604,76022,1
1284951,2021-07-04T02:07:26.893,77604,76022,3
1284962,2021-07-04T07:41:27.047,77626,21868,1
1285325,2021-07-09T18:56:38.977,77669,77688,1
1285191,2021-07-08T05:08:54.230,77683,32872,1
1285455,2021-07-11T14:37:28.203,77706,47078,1
1285387,2021-07-11T01:26:06.777,77724,31483,1
1285433,2021-07-11T10:45:25.343,77737,51446,1
1285554,2021-07-14T11:24:26.217,77767,14497,1
1285556,2021-07-14T18:02:59.110,77767,77468,1
1285566,2021-07-15T07:46:28.700,77774,13826,1
1285567,2021-07-15T07:46:28.700,77774,66569,1
1285667,2021-07-17T13:25:38.087,77810,64018,1
1285792,2021-07-19T22:18:54.703,77838,77813,1
1285793,2021-07-19T22:19:07.520,77838,77813,3
1285825,2021-07-20T15:07:36.007,77844,52546,1
1285850,2021-07-20T17:47:13.543,77852,43858,1
1285851,2021-07-20T19:32:23.777,77853,77589,1
1285926,2021-07-21T21:04:16.410,77866,62847,1
1286042,2021-07-23T18:56:14.733,77897,75686,1
1286053,2021-07-23T21:34:31.703,77899,77754,1
1286086,2021-07-24T08:15:16.973,77904,74885,1
1286291,2021-07-26T01:14:00.380,77914,52272,1
1286205,2021-07-25T14:05:19.977,77938,5251,1
1286206,2021-07-25T14:05:19.977,77938,8852,1
1286303,2021-07-26T06:23:18.363,77948,73647,1
1286271,2021-07-25T22:38:37.077,77948,74439,1
1286315,2021-07-26T16:40:10.627,77967,77944,1
1286335,2021-07-26T18:42:21.790,77970,52060,1
1286450,2021-07-28T19:13:11.280,77970,52060,3
1286381,2021-07-27T19:59:51.797,77977,3815,1
1286350,2021-07-27T12:19:11.843,77984,6689,1
1286349,2021-07-27T12:19:11.843,77984,77754,1
1286348,2021-07-27T12:19:11.843,77984,77899,1
1286400,2021-07-27T21:46:28.713,77995,34386,1
1287628,2021-07-30T19:01:42.163,78026,8801,1
1287676,2021-07-31T14:14:49.857,79067,69607,1
1287692,2021-07-31T19:18:11.053,79071,73385,1
1287693,2021-07-31T19:18:11.053,79071,77163,1
1287743,2021-08-01T08:15:48.190,79073,5941,1
1287723,2021-07-31T22:26:34.587,79075,54127,1
1287782,2021-08-01T21:23:23.810,79087,76022,1
1287813,2021-08-02T07:11:22.547,79095,77163,1
1293140,2021-08-04T15:30:03.860,79146,71954,1
1293122,2021-08-04T09:53:30.457,79151,67121,1
1293225,2021-08-06T09:41:11.160,79166,67095,1
1293215,2021-08-06T09:40:21.453,79179,79146,1
1293393,2021-08-09T15:03:04.883,79203,9092,1
1293395,2021-08-09T15:03:04.883,79203,31880,1
1293394,2021-08-09T15:03:04.883,79203,69911,1
1293970,2021-08-18T14:42:33.933,79356,9764,1
1303872,2021-10-21T15:52:51.650,79371,60132,1
1293952,2021-08-18T08:44:16.657,79388,4281,1
1456117,2023-10-17T14:55:51.440,79398,4081,1
1294057,2021-08-19T21:18:16.400,79410,77609,1
1296137,2021-09-05T12:57:07.043,79410,77609,3
1312322,2021-12-10T16:33:26.913,79413,2281,1
1312244,2021-12-09T01:02:49.517,79413,2285,1
1312323,2021-12-10T16:54:03.020,79413,7722,1
1362505,2022-08-18T17:33:24.760,79413,44312,1
1312082,2021-12-05T11:02:02.093,79413,80745,1
1312081,2021-12-05T11:02:02.093,79413,81766,1
1294100,2021-08-21T02:30:39.960,79425,76022,1
1294235,2021-08-23T15:27:53.390,79466,43062,1
1294254,2021-08-23T17:42:33.480,79469,69923,1
1444489,2023-07-25T13:22:00.033,79477,10742,1
1294282,2021-08-23T22:45:41.673,79477,79359,1
1294310,2021-08-24T04:03:17.223,79487,22939,1
1294393,2021-08-25T02:28:24.147,79497,45958,1
1294392,2021-08-25T01:58:37.047,79505,67038,1
1294408,2021-08-25T06:19:30.120,79510,32872,1
1294428,2021-08-26T03:05:09.697,79515,77564,1
1294615,2021-08-29T04:04:51.507,79545,64191,1
1294631,2021-08-30T05:15:10.400,79568,8577,1
1294628,2021-08-30T04:52:54.777,79568,72520,1
1294630,2021-08-30T05:15:10.400,79568,74546,1
1294629,2021-08-30T05:15:10.400,79568,76200,1
1294632,2021-08-30T05:15:32.143,79568,8577,3
1294633,2021-08-30T05:15:32.143,79568,72520,3
1294670,2021-08-30T20:01:27.047,79573,257,1
1294729,2021-08-31T09:50:42.607,79573,11179,1
1294673,2021-08-30T20:51:29.803,79573,45271,1
1294730,2021-08-31T11:25:40.460,79573,11179,3
1294758,2021-08-31T14:27:16.650,79587,23647,1
1294842,2021-08-31T22:44:47.737,79594,17064,1
1295910,2021-09-02T07:53:07.260,79609,76155,1
1296862,2021-09-18T15:26:41.880,79609,79595,1
1296010,2021-09-03T01:02:48.657,79609,80639,1
1295982,2021-09-02T19:33:51.063,80639,79595,1
1296251,2021-09-07T09:58:37.707,80686,57205,1
1296264,2021-09-07T20:45:14.033,80691,67779,1
1296265,2021-09-07T20:52:09.233,80691,74393,1
1296379,2021-09-09T00:31:34.947,80716,80694,1
1296450,2021-09-10T20:48:08.980,80745,79399,1
1296451,2021-09-10T20:48:08.980,80745,79413,1
1296463,2021-09-10T23:52:18.447,80748,8157,1
1296529,2021-09-11T22:32:11.560,80759,79410,1
1296594,2021-09-13T13:57:16.293,80781,12901,1
1296604,2021-09-13T15:46:45.450,80788,42632,1
1296678,2021-09-14T19:33:38.513,80809,52587,1
1296710,2021-09-15T15:59:13.710,80809,52587,3
1296780,2021-09-16T14:08:41.813,80821,80822,1
1296793,2021-09-16T18:03:46.477,80821,80822,3
1296781,2021-09-16T14:19:42.983,80824,32872,1
1296795,2021-09-16T20:53:05.057,80827,76022,1
1296941,2021-09-19T20:37:20.920,80827,76022,3
1296813,2021-09-17T07:47:31.563,80837,56338,1
1296951,2021-09-20T03:06:02.883,80866,15964,1
1297274,2021-09-26T08:59:44.680,80889,10099,1
1297107,2021-09-21T21:28:12.430,80907,743,1
1297165,2021-09-23T07:57:26.113,80907,74549,1
1297211,2021-09-23T21:03:12.423,80933,51927,1
1297230,2021-09-24T16:20:30.680,80933,52060,1
1297382,2021-09-28T07:19:19.560,80939,67895,1
1297254,2021-09-25T12:22:01.197,80942,35083,1
1349873,2022-06-06T20:49:17.037,80989,76574,1
1297487,2021-10-01T19:03:48.337,81001,52060,1
1302927,2021-10-04T12:48:18.940,81004,12707,1
1302884,2021-10-03T11:41:57.963,81031,73647,1
1302947,2021-10-04T14:38:43.790,81047,9158,1
1303023,2021-10-05T06:52:42.920,81049,81063,1
1303018,2021-10-05T01:27:27.820,81063,20809,1
1303008,2021-10-05T00:56:59.397,81063,81049,1
1303085,2021-10-07T09:57:44.343,81092,37324,1
1303087,2021-10-07T14:28:27.827,81094,76719,1
1303110,2021-10-07T21:09:52.523,81097,9815,1
1303313,2021-10-11T07:58:26.773,81111,75364,1
